法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
法律,昭和二十五年法律第百九十四号,牧野法,ぼくやほう,,昭和二十五年五月二十日,平成２７年８月１日（基準日）現在のデータ,,,,,325AC0000000194,https://elaws.e-gov.go.jp/document?lawid=325AC0000000194_20150801_000000000000000,,
法律,昭和二十五年法律第二百九号,家畜改良増殖法,かちくかいりょうぞうしょくほう,,昭和二十五年五月二十七日,家畜改良増殖法の一部を改正する法律,令和二年法律第二十一号,令和二年四月二十四日,令和二年十月一日,,325AC0000000209,https://elaws.e-gov.go.jp/document?lawid=325AC0000000209_20201001_502AC0000000021,,
法律,昭和二十五年法律第百七十五号,日本農林規格等に関する法律,にほんのうりんきかくとうにかんするほうりつ,,昭和二十五年五月十一日,農林物資の規格化等に関する法律及び独立行政法人農林水産消費安全技術センター法の一部を改正する法律,平成二十九年法律第七十号,平成二十九年六月二十三日,平成三十年四月一日,,325AC0000000175,https://elaws.e-gov.go.jp/document?lawid=325AC0000000175_20180401_429AC0000000070,,
政令,昭和二十四年政令第二百九十五号,土地改良法施行令,とちかいりょうほうせこうれい,,昭和二十四年八月四日,土地改良法施行令の一部を改正する政令,令和二年政令第九十号,令和二年三月三十日,令和二年四月一日,,324CO0000000295,https://elaws.e-gov.go.jp/document?lawid=324CO0000000295_20200401_502CO0000000090,,
法律,昭和二十五年法律第百二十七号,肥料の品質の確保等に関する法律,ひりょうとりしまりほう,,昭和二十五年五月一日,肥料取締法の一部を改正する法律,令和元年法律第六十二号,令和元年十二月四日,令和二年十二月一日,,325AC0000000127,https://elaws.e-gov.go.jp/document?lawid=325AC0000000127_20201201_501AC0000000062,,
府省令,平成十四年農林水産省令第二十五号,厚生年金保険制度及び農林漁業団体職員共済組合制度の統合を図るための農林漁業団体職員共済組合法等を廃止する等の法律の施行に伴う存続組合が支給する特例一時金等に関する省令,こうせいねんきんほけんせいどおよびのうりんぎょぎょうだんたいしょくいんきょうさいくみあいせいどのとうごうをはかるためののうりんぎょぎょうだんたいしょくいんきょうさいくみあいほうとうをはいしするとうのほうりつのせこうにともなうそんぞくくみあいがしきゅうするとくれいいちじきんとうにかんするしょうれい,,平成十四年三月二十九日,厚生年金保険制度及び農林漁業団体職員共済組合制度の統合を図るための農林漁業団体職員共済組合法等を廃止する等の法律の施行に伴う存続組合が支給する特例年金給付等に関する省令の一部を改正する省令,令和元年農林水産省令第四十一号,令和元年十一月一日,令和二年四月一日,,414M60000200025,https://elaws.e-gov.go.jp/document?lawid=414M60000200025_20200401_501M60000200041,,
政令,昭和二十五年政令第百五十二号,農林水産業施設災害復旧事業費国庫補助の暫定措置に関する法律施行令,のうりんすいさんぎょうしせつさいがいふっきゅうじぎょうひこっこほじょのざんていそちにかんするほうりつせこうれい,,昭和二十五年五月二十日,平成２７年８月１日（基準日）現在のデータ,,,,,325CO0000000152,https://elaws.e-gov.go.jp/document?lawid=325CO0000000152_20150801_000000000000000,,
政令,昭和二十五年政令第百九十八号,肥料の品質の確保等に関する法律施行令,ひりょうのひんしつのかくほとうにかんするほうりつせこうれい,,昭和二十五年六月二十日,肥料取締法施行令の一部を改正する政令,令和二年政令第二百三十六号,令和二年八月五日,令和二年十二月一日,,325CO0000000198,https://elaws.e-gov.go.jp/document?lawid=325CO0000000198_20201201_502CO0000000236,,
政令,昭和二十五年政令第百九十八号,肥料の品質の確保等に関する法律施行令,ひりょうのひんしつのかくほとうにかんするほうりつせこうれい,,昭和二十五年六月二十日,肥料の品質の確保等に関する法律施行令の一部を改正する政令,令和二年政令第三百八号,令和二年十月十四日,令和三年十二月一日,,325CO0000000198,https://elaws.e-gov.go.jp/document?lawid=325CO0000000198_20211201_502CO0000000308,○,○
政令,昭和二十五年政令第二百四十四号,牧野法施行令,ぼくやほうせこうれい,,昭和二十五年七月三十一日,平成２７年８月１日（基準日）現在のデータ,,,,,325CO0000000244,https://elaws.e-gov.go.jp/document?lawid=325CO0000000244_20150801_000000000000000,,
政令,昭和二十五年政令第二百六十九号,家畜改良増殖法施行令,かちくかいりょうぞうしょくほうせこうれい,,昭和二十五年八月十九日,家畜改良増殖法施行令の一部を改正する政令,令和二年政令第二百八十八号,令和二年九月十六日,令和二年十月一日,,325CO0000000269,https://elaws.e-gov.go.jp/document?lawid=325CO0000000269_20201001_502CO0000000288,,○
府省令,昭和二十五年農林省令第二十九号,家畜保健衛生所法施行規則,かちくほけんえいせいところほうせこうきそく,,昭和二十五年三月二十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,325M50010000029,https://elaws.e-gov.go.jp/document?lawid=325M50010000029_20161001_000000000000000,,
府省令,昭和二十五年農林省令第八十七号,牧野法施行規則,ぼくやほうせこうきそく,,昭和二十五年七月三十一日,押印を求める手続等の見直しのための農林水産省関係省令の一部を改正する省令,令和二年農林水産省令第八十三号,令和二年十二月二十一日,令和二年十二月二十一日,,325M50010000087,https://elaws.e-gov.go.jp/document?lawid=325M50010000087_20201221_502M60000200083,,
府省令,昭和二十五年農林省令第九十四号,農林水産業施設災害復旧事業費国庫補助の暫定措置に関する法律施行規則,のうりんすいさんぎょうしせつさいがいふっきゅうじぎょうひこっこほじょのざんていそちにかんするほうりつせこうきそく,,昭和二十五年八月九日,農林水産業施設災害復旧事業費国庫補助の暫定措置に関する法律施行規則の一部を改正する省令,令和元年農林水産省令第五十号,令和元年十二月二十七日,令和元年十二月二十七日,,325M50010000094,https://elaws.e-gov.go.jp/document?lawid=325M50010000094_20191227_501M60000200050,,
法律,昭和二十六年法律第百四十四号,農産物検査法,のうさんぶつけんさほう,,昭和二十六年四月十日,行政不服審査法の施行に伴う関係法律の整備等に関する法律,平成二十六年法律第六十九号,平成二十六年六月十三日,平成二十八年四月一日,,326AC1000000144,https://elaws.e-gov.go.jp/document?lawid=326AC1000000144_20160401_426AC0000000069,,
法律,昭和二十六年法律第百六十六号,家畜伝染病予防法,かちくでんせんびょうよぼうほう,,昭和二十六年五月三十一日,家畜伝染病予防法の一部を改正する法律,令和二年法律第十六号,令和二年四月三日,令和三年四月一日,,326AC1000000166,https://elaws.e-gov.go.jp/document?lawid=326AC1000000166_20210401_502AC0000000016,,○
法律,昭和二十六年法律第百六十六号,家畜伝染病予防法,かちくでんせんびょうよぼうほう,,昭和二十六年五月三十一日,家畜伝染病予防法の一部を改正する法律,令和二年法律第十六号,令和二年四月三日,令和四年四月一日,,326AC1000000166,https://elaws.e-gov.go.jp/document?lawid=326AC1000000166_20220401_502AC0000000016,○,○
法律,昭和二十六年法律第八十八号,農業委員会等に関する法律,のうぎょういいんかいとうにかんするほうりつ,,昭和二十六年三月三十一日,農業経営基盤強化促進法等の一部を改正する法律,平成三十年法律第二十三号,平成三十年五月十八日,平成三十年十一月十六日,,326AC0000000088,https://elaws.e-gov.go.jp/document?lawid=326AC0000000088_20181116_430AC0000000023,,
府省令,昭和二十六年農林省令第二十三号,農業委員会等に関する法律施行規則,のうぎょういいんかいとうにかんするほうりつせこうきそく,,昭和二十六年四月二十六日,農地中間管理事業の推進に関する法律等の一部を改正する法律の施行に伴う関係省令の整備に関する省令,令和元年農林水産省令第二十八号,令和元年九月十一日,令和二年四月一日,,326M50010000023,https://elaws.e-gov.go.jp/document?lawid=326M50010000023_20200401_501M60000200028,,
府省令,昭和二十六年農林省令第三十二号,農産物検査法施行規則,のうさんぶつけんさほうせこうきそく,,昭和二十六年五月十九日,押印を求める手続等の見直しのための農林水産省関係省令の一部を改正する省令,令和二年農林水産省令第八十三号,令和二年十二月二十一日,令和二年十二月二十一日,,326M50010000032,https://elaws.e-gov.go.jp/document?lawid=326M50010000032_20201221_502M60000200083,,
法律,昭和二十七年法律第二百三十号,農地法施行法,のうちほうせこうほう,,昭和二十七年七月十五日,平成２７年８月１日（基準日）現在のデータ,,,,,327AC0000000230,https://elaws.e-gov.go.jp/document?lawid=327AC0000000230_20150801_000000000000000,,
法律,昭和二十七年法律第九十六号,特殊土壌地帯災害防除及び振興臨時措置法,とくしゅどじょうちたいさいがいぼうじょおよびしんこうりんじそちほう,,昭和二十七年四月二十五日,特殊土壌地帯災害防除及び振興臨時措置法の一部を改正する法律,平成二十九年法律第十号,平成二十九年三月三十一日,平成二十九年三月三十一日,,327AC1000000096,https://elaws.e-gov.go.jp/document?lawid=327AC1000000096_20170331_429AC0000000010,,
法律,昭和二十七年法律第三百五十六号,飼料需給安定法,しりょうじゅきゅうあんていほう,,昭和二十七年十二月二十九日,平成２７年８月１日（基準日）現在のデータ,,,,,327AC1000000356,https://elaws.e-gov.go.jp/document?lawid=327AC1000000356_20150801_000000000000000,,
法律,昭和二十七年法律第三百五十八号,農山漁村電気導入促進法,のうさんぎょそんでんきどうにゅうそくしんほう,,昭和二十七年十二月二十九日,電気事業法等の一部を改正する法律,平成二十六年法律第七十二号,平成二十六年六月十八日,平成二十八年四月一日,,327AC1000000358,https://elaws.e-gov.go.jp/document?lawid=327AC1000000358_20160401_426AC0000000072,,
政令,昭和二十七年政令第百四十八号,農業改良助長法施行令,のうぎょうかいりょうじょちょうほうせこうれい,,昭和二十七年五月十三日,農業改良助長法施行令の一部を改正する政令,平成二十七年政令第四百三十一号,平成二十七年十二月十八日,平成二十七年十二月十八日,,327CO0000000148,https://elaws.e-gov.go.jp/document?lawid=327CO0000000148_20151218_427CO0000000431,,
法律,昭和二十七年法律第百三十一号,主要農作物種子法,しゅようのうさくぶつしゅしほう,,昭和二十七年五月一日,,平成二十九年法律第二十号,平成二十九年三月三十一日,平成三十年四月一日,,327AC1000000131,https://elaws.e-gov.go.jp/document?lawid=327AC1000000131_20180401_429AC0000000020,○,
府省令,昭和二十七年農林省令第三十九号,主要農作物種子法施行規則,しゅようのうさくぶつしゅしほうせこうきそく,,昭和二十七年六月三日,主要農作物種子法を廃止する法律の施行に伴う関係省令の整備に関する省令,平成二十九年農林水産省令第五十九号,平成二十九年十月二日,平成三十年四月一日,,327M50010000039,https://elaws.e-gov.go.jp/document?lawid=327M50010000039_20180401_429M60000200059,○,
法律,昭和二十八年法律第二百五十二号,農業機械化促進法,のうぎょうきかいかそくしんほう,,昭和二十八年八月二十七日,農業機械化促進法を廃止する等の法律,平成二十九年法律第十九号,平成二十六年六月十三日,平成三十年四月一日,,328AC1000000252,https://elaws.e-gov.go.jp/document?lawid=328AC1000000252_20180401_429AC0000000019,○,
政令,昭和二十八年政令第四十号,農山漁村電気導入促進法施行令,のうさんぎょそんでんきどうにゅうそくしんほうせこうれい,,昭和二十八年三月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,328CO0000000040,https://elaws.e-gov.go.jp/document?lawid=328CO0000000040_20150801_000000000000000,,
政令,昭和二十八年政令第二百三十五号,家畜伝染病予防法施行令,かちくでんせんびょうよぼうほうせこうれい,,昭和二十八年八月三十一日,家畜伝染病予防法施行令の一部を改正する政令,令和二年政令第二百一号,令和二年六月二十四日,令和二年七月一日,,328CO0000000235,https://elaws.e-gov.go.jp/document?lawid=328CO0000000235_20200701_502CO0000000201,,○
政令,昭和二十八年政令第二百五十二号,家畜商法施行令,かちくしょうほうせこうれい,,昭和二十八年八月三十一日,押印を求める手続の見直し等のための農林水産省関係政令の一部を改正する政令,令和二年政令第三百七十六号,令和二年十二月二十四日,令和三年一月一日,,328CO0000000252,https://elaws.e-gov.go.jp/document?lawid=328CO0000000252_20210101_502CO0000000376,,○
政令,昭和二十八年政令第四百十一号,奄美群島の復帰に伴う農林省関係法令の適用の暫定措置等に関する政令,あまみぐんとうのふっきにともなうのうりんしょうかんけいほうれいのてきようのざんていそちとうにかんするせいれい　,,昭和二十八年十二月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,328CO0000000411,https://elaws.e-gov.go.jp/document?lawid=328CO0000000411_20150801_000000000000000,,
府省令,昭和二十八年農林省令第八号,飼料需給安定法施行規則,しりょうじゅきゅうあんていほうせこうきそく,,昭和二十八年四月一日,押印を求める手続等の見直しのための農林水産省関係省令の一部を改正する省令,令和二年農林水産省令第八十三号,令和二年十二月二十一日,令和二年十二月二十一日,,328M50010000008,https://elaws.e-gov.go.jp/document?lawid=328M50010000008_20201221_502M60000200083,,
府省令,昭和二十八年農林省令第二十号,農山漁村電気導入促進法施行規則,のうさんぎょそんでんきどうにゅうそくしんほうせこうきそく,,昭和二十八年五月十六日,平成２８年１０月１日（基準日）現在のデータ,,,,,328M50010000020,https://elaws.e-gov.go.jp/document?lawid=328M50010000020_20161001_000000000000000,,
府省令,平成二十年農林水産省令第七号,鳥獣による農林水産業等に係る被害の防止のための特別措置に関する法律施行規則,ちょうじゅうによるのうりんすいさんぎょうとうにかかるひがいのぼうしのためのとくべつそちにかんするほうりつせこうきそく,,平成二十年二月二十一日,平成２９年４月１日（基準日）現在のデータ,,平成二十九年四月一日,,,420M60000200007,https://elaws.e-gov.go.jp/document?lawid=420M60000200007_20170401_999M60000200007,,
府省令,昭和二十八年農林省令第六十五号,農業機械化促進法施行規則,のうぎょうきかいかそくしんほうせこうきそく,,昭和二十八年十一月二十日,農業機械化促進法を廃止する等の法律の施行に伴う農林水産省関係省令の整理に関する省令,平成二十九年農林水産省令第四十五号,平成二十九年七月二十八日,平成三十年四月一日,,328M50010000065,https://elaws.e-gov.go.jp/document?lawid=328M50010000065_20180401_429M60000200045,○,
府省令,平成二十年環境省令第一号,環境省関係鳥獣による農林水産業等に係る被害の防止のための特別措置に関する法律施行規則,かんきょうしょうかんけいちょうじゅうによるのうりんすいさんぎょうとうにかかるひがいのぼうしのためのとくべつそちにかんするほうりつせこうきそく,,平成二十年二月二十一日,平成２９年４月１日（基準日）現在のデータ,,平成二十九年四月一日,,,420M60001000001,https://elaws.e-gov.go.jp/document?lawid=420M60001000001_20170401_999M60001000001,,
法律,昭和二十九年法律第百八十二号,酪農及び肉用牛生産の振興に関する法律,らくのうおよびにくよううしせいさんのしんこうにかんするほうりつ,,昭和二十九年六月十四日,平成２７年８月１日（基準日）現在のデータ,,,,,329AC0000000182,https://elaws.e-gov.go.jp/document?lawid=329AC0000000182_20150801_000000000000000,,
府省令,平成二十二年農林水産省令第四号,プラムポックスウイルスの緊急防除に関する省令,ぷらむぽっくすういるすのきんきゅうぼうじょにかんするしょうれい,,平成二十二年一月二十一日,押印を求める手続等の見直しのための農林水産省関係省令の一部を改正する省令,令和二年農林水産省令第八十三号,令和二年十二月二十一日,令和二年十二月二十一日,,422M60000200004,https://elaws.e-gov.go.jp/document?lawid=422M60000200004_20201221_502M60000200083,,
政令,昭和二十九年政令第二百三十三号,酪農及び肉用牛生産の振興に関する法律施行令,らくのうおよびにくよううしせいさんのしんこうにかんするほうりつせこうれい,,昭和二十九年八月六日,学校教育法等の一部を改正する法律の施行に伴う関係政令の整備に関する政令,平成二十七年政令第四百二十一号,平成二十七年十二月十六日,平成二十八年四月一日,,329CO0000000233,https://elaws.e-gov.go.jp/document?lawid=329CO0000000233_20160401_427CO0000000421,,
府省令,昭和二十九年農林省令第五十一号,酪農及び肉用牛生産の振興に関する法律施行規則,らくのうおよびにくよううしせいさんのしんこうにかんするほうりつせこうきそく,,昭和二十九年八月十八日,押印を求める手続等の見直しのための農林水産省関係省令の一部を改正する省令,令和二年農林水産省令第八十三号,令和二年十二月二十一日,令和二年十二月二十一日,,329M50010000051,https://elaws.e-gov.go.jp/document?lawid=329M50010000051_20201221_502M60000200083,,
法律,昭和三十年法律第百三十六号,天災による被害農林漁業者等に対する資金の融通に関する暫定措置法,てんさいによるひがいのうりんぎょぎょうものとうにたいするしきんのゆうづうにかんするざんていそちほう,,昭和三十年八月五日,平成２７年８月１日（基準日）現在のデータ,,,,,330AC1000000136,https://elaws.e-gov.go.jp/document?lawid=330AC1000000136_20150801_000000000000000,,
法律,昭和三十年法律第百八十号,養蜂振興法,ようほうしんこうほう,,昭和三十年八月二十七日,平成２７年８月１日（基準日）現在のデータ,,,,,330AC1000000180,https://elaws.e-gov.go.jp/document?lawid=330AC1000000180_20150801_000000000000000,,
府省令,昭和三十年農林省令第四十五号,養蜂振興法施行規則,ようほうしんこうほうせこうきそく,,昭和三十年十月二十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,330M50010000045,https://elaws.e-gov.go.jp/document?lawid=330M50010000045_20161001_000000000000000,,
政令,昭和三十一年政令第百三十一号,農業改良資金融通法施行令,のうぎょうかいりょうしきんゆうづうほうせこうれい,,昭和三十一年五月十二日,平成２７年８月１日（基準日）現在のデータ,,,,,331CO0000000131,https://elaws.e-gov.go.jp/document?lawid=331CO0000000131_20150801_000000000000000,,
法律,昭和三十一年法律第百二号,農業改良資金融通法,のうぎょうかいりょうしきんゆうづうほう,,昭和三十一年五月十二日,平成２７年８月１日（基準日）現在のデータ,,,,,331AC0000000102,https://elaws.e-gov.go.jp/document?lawid=331AC0000000102_20150801_000000000000000,,
法律,昭和三十一年法律第百二十三号,家畜取引法,かちくとりひきほう,,昭和三十一年六月一日,行政不服審査法の施行に伴う関係法律の整備等に関する法律,平成二十六年法律第六十九号,平成二十六年六月十三日,平成二十八年四月一日,,331AC0000000123,https://elaws.e-gov.go.jp/document?lawid=331AC0000000123_20160401_426AC0000000069,,
府省令,昭和三十一年農林省令第四十三号,家畜取引法施行規則,かちくとりひきほうせこうきそく,,昭和三十一年八月二十九日,不正競争防止法等の一部を改正する法律の施行に伴う農林水産省関係省令の整理に関する省令,令和元年農林水産省令第十号,令和元年六月二十七日,令和元年七月一日,,331M50010000043,https://elaws.e-gov.go.jp/document?lawid=331M50010000043_20190701_501M60000200010,,
法律,平成二十三年法律第四十三号,東日本大震災に対処するための土地改良法の特例に関する法律,ひがしにほんだいしんさいにたいしょするためのとちかいりょうほうのとくれいにかんするほうりつ,,平成二十三年五月二日,土地改良法等の一部を改正する法律,平成二十九年法律第三十九号,平成二十九年五月二十六日,平成二十九年九月二十五日,,423AC0000000043,https://elaws.e-gov.go.jp/document?lawid=423AC0000000043_20170925_429AC0000000039,,
政令,昭和三十二年政令第九号,家畜取引法施行令,かちくとりひきほうせこうれい,,昭和三十二年一月二十三日,行政不服審査法及び行政不服審査法の施行に伴う関係法律の整備等に関する法律の施行に伴う関係政令の整備に関する政令,平成二十七年政令第三百九十二号,平成二十七年十一月二十六日,平成二十八年四月一日,,332CO0000000009,https://elaws.e-gov.go.jp/document?lawid=332CO0000000009_20160401_427CO0000000392,,
府省令,昭和三十三年農林省令第四十一号,農林漁業団体職員共済組合の財務及び会計に関する省令,のうりんぎょぎょうだんたいしょくいんきょうさいくみあいのざいむおよびかいけいにかんするしょうれい,,昭和三十三年九月十三日,農林漁業団体職員共済組合の財務及び会計に関する省令の一部を改正する省令,令和元年農林水産省令第三十五号,令和元年十月八日,令和二年四月一日,,333M50010000041,https://elaws.e-gov.go.jp/document?lawid=333M50010000041_20200401_501M60000200035,,
法律,昭和三十六年法律第百八十三号,畜産経営の安定に関する法律,ちくさんけいえいのあんていにかんするほうりつ,,昭和三十六年十一月一日,環太平洋パートナーシップ協定の締結及び環太平洋パートナーシップに関する包括的及び先進的な協定の締結に伴う関係法律の整備に関する法律,平成二十八年法律第百八号,平成二十八年十二月十六日,平成三十年十二月三十日,,336AC0000000183,https://elaws.e-gov.go.jp/document?lawid=336AC0000000183_20181230_428AC0000000108,,
法律,昭和三十五年法律第四十九号,養鶏振興法,ようけいしんこうほう,,昭和三十五年四月一日,平成２７年８月１日（基準日）現在のデータ,,,,,335AC0000000049,https://elaws.e-gov.go.jp/document?lawid=335AC0000000049_20150801_000000000000000,,
府省令,昭和三十五年農林省令第十八号,養鶏振興法施行規則,ようけいしんこうほうせこうきそく,,昭和三十五年四月三十日,平成２８年１０月１日（基準日）現在のデータ,,,,,335M50010000018,https://elaws.e-gov.go.jp/document?lawid=335M50010000018_20161001_000000000000000,,
法律,昭和三十六年法律第十五号,果樹農業振興特別措置法,かじゅのうぎょうしんこうとくべつそちほう,,昭和三十六年三月三十日,平成２７年８月１日（基準日）現在のデータ,,,,,336AC0000000015,https://elaws.e-gov.go.jp/document?lawid=336AC0000000015_20150801_000000000000000,,
法律,昭和三十六年法律第四十八号,農業協同組合合併助成法,のうぎょうきょうどうくみあいがっぺいじょせいほう,,昭和三十六年三月三十一日,平成２７年８月１日（基準日）現在のデータ,,,,,336AC0000000048,https://elaws.e-gov.go.jp/document?lawid=336AC0000000048_20150801_000000000000000,,
法律,昭和三十六年法律第二百二号,農業近代化資金融通法,のうぎょうきんだいかしきんゆうずうほう,,昭和三十六年十一月十日,平成２７年８月１日（基準日）現在のデータ,,,,,336AC0000000202,https://elaws.e-gov.go.jp/document?lawid=336AC0000000202_20150801_000000000000000,,
