法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
府省令,平成十六年厚生労働省・経済産業省・環境省令第二号,有害性情報の報告に関する省令,ゆうがいせいじょうほうのほうこくにかんするしょうれい,,平成十六年三月十八日,新規化学物質の製造又は輸入に係る届出等に関する省令及び有害性情報の報告に関する省令の一部を改正する省令,令和元年厚生労働省・経済産業省・環境省令第一号,令和元年七月一日,令和元年七月一日,,416M60001500002,https://elaws.e-gov.go.jp/document?lawid=416M60001500002_20190701_501M60001500001,,
府省令,平成十七年文部科学省令第四十九号,試験研究の用に供する原子炉等に係る放射能濃度についての確認等に関する規則,しけんけんきゅうのようにきょうするげんしろとうにかかるほうしゃのうのうどについてのかくにんとうにかんするきそく,,平成十七年十一月三十日,工場等において用いた資材その他の物に含まれる放射性物質の放射能濃度が放射線による障害の防止のための措置を必要としないものであることの確認等に関する規則,令和二年原子力規制委員会規則第十六号,令和二年八月十三日,令和二年八月十三日,,417M60000080049,https://elaws.e-gov.go.jp/document?lawid=417M60000080049_20200813_502M60080000016,○,
法律,昭和二十七年法律第二百三十七号,航空機製造事業法,こうくうきせいぞうじぎょうほう,,昭和二十七年七月十六日,航空法及び運輸安全委員会設置法の一部を改正する法律,令和元年法律第三十八号,令和元年六月十九日,令和二年六月十八日,,327AC0000000237,https://elaws.e-gov.go.jp/document?lawid=327AC0000000237_20200618_501AC0000000038,,
政令,昭和二十七年政令第三百四十一号,航空機製造事業法施行令,こうくうきせいぞうじぎょうほうせこうれい,,昭和二十七年八月十三日,航空機製造事業法施行令の一部を改正する政令,令和元年政令第六十二号,令和元年七月十九日,令和元年七月十九日,,327CO0000000341,https://elaws.e-gov.go.jp/document?lawid=327CO0000000341_20190719_501CO0000000062,,
法律,昭和二十八年法律第百四十五号,武器等製造法,ぶきとうせいぞうほう,,昭和二十八年八月一日,成年被後見人等の権利の制限に係る措置の適正化等を図るための関係法律の整備に関する法律,令和元年法律第三十七号,令和元年六月十四日,令和元年九月十四日,,328AC0000000145,https://elaws.e-gov.go.jp/document?lawid=328AC0000000145_20190914_501AC0000000037,,○
法律,平成十九年法律第三十八号,放射線を発散させて人の生命等に危険を生じさせる行為等の処罰に関する法律,ほうしゃせんをはっさんさせてひとのせいめいとうにきけんをしょうじさせるこういとうのしょばつにかんするほうりつ,,平成十九年五月十一日,原子力利用における安全対策の強化のための核原料物質、核燃料物質及び原子炉の規制に関する法律等の一部を改正する法律,平成二十九年法律第十五号,平成二十九年四月十四日,令和元年九月一日,,419AC0000000038,https://elaws.e-gov.go.jp/document?lawid=419AC0000000038_20190901_429AC0000000015,,
政令,昭和二十八年政令第百九十八号,武器等製造法施行令,ぶきとうせいぞうほうせこうれい,,昭和二十八年八月十五日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第百八十三号,令和元年十二月十三日,令和元年十二月十六日,,328CO0000000198,https://elaws.e-gov.go.jp/document?lawid=328CO0000000198_20191216_501CO0000000183,,○
府省令,昭和二十八年通商産業省令第四十三号,武器等製造法施行規則,ぶきとうせいぞうほうせこうきそく,,昭和二十八年九月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,328M50000400043,https://elaws.e-gov.go.jp/document?lawid=328M50000400043_20161001_000000000000000,,
法律,昭和二十九年法律第五十一号,ガス事業法,がすじぎょうほう,,昭和二十九年三月三十一日,学校教育法の一部を改正する法律,平成二十九年法律第四十一号,平成二十九年五月三十一日,平成三十一年四月一日,,329AC0000000051,https://elaws.e-gov.go.jp/document?lawid=329AC0000000051_20190401_429AC0000000041,,
法律,昭和二十九年法律第五十一号,ガス事業法,がすじぎょうほう,,昭和二十九年三月三十一日,電気事業法等の一部を改正する等の法律,平成二十七年法律第四十七号,平成二十七年六月二十四日,令和四年四月一日,,329AC0000000051,https://elaws.e-gov.go.jp/document?lawid=329AC0000000051_20220401_427AC0000000047,○,
法律,昭和二十九年法律第五十一号,ガス事業法,がすじぎょうほう,,昭和二十九年三月三十一日,強靱かつ持続可能な電気供給体制の確立を図るための電気事業法等の一部を改正する法律,令和二年法律第四十九号,令和二年六月十二日,令和四年四月一日,,329AC0000000051,https://elaws.e-gov.go.jp/document?lawid=329AC0000000051_20220401_502AC0000000049,○,○
府省令,平成二十一年文部科学省令第十二号,放射線業務従事者に係る放射線管理記録の引渡し機関に関する省令,ほうしゃせんぎょうむじゅうじしゃにかかるほうしゃせんかんりきろくのひきわたしきかんにかんするしょうれい,,平成二十一年三月三十一日,核原料物質又は核燃料物質の製錬の事業に関する規則等の一部を改正する規則,平成三十年原子力規制委員会規則第六号,平成三十年六月八日,平成三十年六月八日,,421M60000080012,https://elaws.e-gov.go.jp/document?lawid=421M60000080012_20180608_430M60080000006,,
政令,昭和二十九年政令第六十八号,ガス事業法施行令,がすじぎょうほうせこうれい,,昭和二十九年四月一日,電気事業法等の一部を改正する等の法律の一部の施行に伴う関係政令の整備及び経過措置に関する政令,平成二十九年政令第四十号,平成二十九年三月二十三日,平成二十九年四月一日,,329CO0000000068,https://elaws.e-gov.go.jp/document?lawid=329CO0000000068_20170401_429CO0000000040,,
政令,昭和二十九年政令第六十八号,ガス事業法施行令,がすじぎょうほうせこうれい,,昭和二十九年四月一日,ガス事業法施行令及び電気事業法等の一部を改正する等の法律の施行に伴う経過措置に関する政令の一部を改正する政令,令和二年政令第二百四十四号,令和二年八月十三日,令和四年四月一日,,329CO0000000068,https://elaws.e-gov.go.jp/document?lawid=329CO0000000068_20220401_502CO0000000244,○,○
府省令,昭和二十九年通商産業省令第五十二号,航空機製造事業法施行規則,こうくうきせいぞうじぎょうほうせこうきそく,,昭和二十九年九月一日,成年被後見人等の権利の制限に係る措置の適正化等を図るための関係法律の整備に関する法律の施行に伴う経済産業省関係省令の整備に関する省令,令和元年経済産業省令第四十八号,令和元年十二月十三日,令和元年十二月十四日,,329M50000400052,https://elaws.e-gov.go.jp/document?lawid=329M50000400052_20191214_501M60000400048,,
法律,昭和三十年法律第百八十六号,原子力基本法,げんしりょくきほんほう,,昭和三十年十二月十九日,平成２７年８月１日（基準日）現在のデータ,,,,,330AC1000000186,https://elaws.e-gov.go.jp/document?lawid=330AC1000000186_20150801_000000000000000,,
府省令,昭和二十九年通商産業省令第十五号,ガス事業会計規則,がすじぎょうかいけいきそく,,昭和二十九年四月一日,ガス事業会計規則及びガス事業会計規則の一部を改正する省令の一部を改正する省令,平成三十年経済産業省令第三十六号,平成三十年六月十九日,平成三十年六月十九日,,329M50000400015,https://elaws.e-gov.go.jp/document?lawid=329M50000400015_20180619_430M60000400036,,
府省令,平成二十二年経済産業省令第四十八号,エネルギー環境適合製品の開発及び製造を行う事業の促進に関する法律に基づく需要開拓支援法人に関する省令,えねるぎーかんきょうてきごうせいひんのかいはつおよびせいぞうをおこなうじぎょうのそくしんにかんするほうりつにもとづくじゅようかいたくしえんほうじんにかんするしょうれい,,平成二十二年八月十三日,エネルギー環境適合製品の開発及び製造を行う事業の促進に関する法律に基づく需要開拓支援法人に関する省令の一部を改正する省令,平成三十年経済産業省令第二十号,平成三十年三月三十一日,平成三十年四月一日,,422M60000400048,https://elaws.e-gov.go.jp/document?lawid=422M60000400048_20180401_430M60000400020,,
府省令,平成二十二年厚生労働省・経済産業省・環境省令第三号,新規化学物質に係る試験並びに優先評価化学物質及び監視化学物質に係る有害性の調査の項目等を定める省令,しんきかがくぶっしつにかかるしけんならびにゆうせんひょうかかがくぶっしつおよびかんしかがくぶっしつにかかるゆうがいせいのちょうさのこうもくとうをさだめるしょうれい,,平成二十二年三月三十一日,新規化学物質に係る試験並びに優先評価化学物質及び監視化学物質に係る有害性の調査の項目等を定める省令の一部を改正する省令,平成三十年厚生労働省・経済産業省・環境省令第四号,平成三十年三月三十日,平成三十年四月一日,,422M60001500003,https://elaws.e-gov.go.jp/document?lawid=422M60001500003_20180401_430M60001500004,,
法律,昭和三十一年法律第百四十六号,工業用水法,こうぎょうようすいほう,,昭和三十一年六月十一日,行政不服審査法の施行に伴う関係法律の整備等に関する法律,平成二十六年法律第六十九号,平成二十六年六月十三日,平成二十八年四月一日,,331AC0000000146,https://elaws.e-gov.go.jp/document?lawid=331AC0000000146_20160401_426AC0000000069,,
法律,昭和三十三年法律第百六十二号,放射線障害防止の技術的基準に関する法律,ほうしゃせんしょうがいぼうしのぎじゅつてききじゅんにかんするほうりつ,,昭和三十三年五月二十一日,原子力利用における安全対策の強化のための核原料物質、核燃料物質及び原子炉の規制に関する法律等の一部を改正する法律,平成二十九年法律第十五号,平成二十九年四月十四日,令和元年九月一日,,333AC0000000162,https://elaws.e-gov.go.jp/document?lawid=333AC0000000162_20190901_429AC0000000015,,
政令,昭和三十二年政令第百四十二号,工業用水法施行令,こうぎょうようすいほうせこうれい,,昭和三十二年六月十日,平成２７年８月１日（基準日）現在のデータ,,,,,332CO0000000142,https://elaws.e-gov.go.jp/document?lawid=332CO0000000142_20150801_000000000000000,,
政令,昭和三十二年政令第三百二十五号,核燃料物質、核原料物質、原子炉及び放射線の定義に関する政令,かくねんりょうぶっしつ、かくげんりょうぶっしつ、げんしろおよびほうしゃせんのていぎにかんするせいれい,,昭和三十二年十一月二十一日,平成２７年８月１日（基準日）現在のデータ,,,,,332CO0000000325,https://elaws.e-gov.go.jp/document?lawid=332CO0000000325_20150801_000000000000000,,
府省令,昭和三十二年総理府令第八十三号,試験研究の用に供する原子炉等の設置、運転等に関する規則,しけんけんきゅうのようにきょうするげんしろとうのせっちうんてんとうにかんするきそく,,昭和三十二年十二月九日,試験研究の用に供する原子炉等の設置、運転等に関する規則及び核燃料物質の使用等に関する規則の一部を改正する規則,令和二年原子力規制委員会規則第二十三号,令和二年十二月二十三日,令和二年十二月二十三日,,332M50000002083,https://elaws.e-gov.go.jp/document?lawid=332M50000002083_20201223_502M60080000023,,
府省令,昭和三十二年通商産業省令第二十二号,工業用水法施行規則,こうぎょうようすいほうせこうきそく,,昭和三十二年六月二十九日,押印を求める手続の見直し等のための経済産業省・環境省関係省令の一部を改正する省令,令和二年経済産業省・環境省令第五号,令和二年十二月二十八日,令和二年十二月二十八日,,332M50000400022,https://elaws.e-gov.go.jp/document?lawid=332M50000400022_20201228_502M60001400005,,
法律,昭和三十三年法律第八十四号,工業用水道事業法,こうぎょうようすいどうじぎょうほう,,昭和三十三年四月二十五日,行政不服審査法の施行に伴う関係法律の整備等に関する法律,平成二十六年法律第六十九号,平成二十六年六月十三日,平成二十八年四月一日,,333AC0000000084,https://elaws.e-gov.go.jp/document?lawid=333AC0000000084_20160401_426AC0000000069,,
法律,昭和三十二年法律第百六十七号,放射性同位元素等の規制に関する法律,ほうしゃせいどういげんそとうのきせいにかんするほうりつ,,昭和三十二年六月十日,原子力利用における安全対策の強化のための核原料物質、核燃料物質及び原子炉の規制に関する法律等の一部を改正する法律,平成二十九年法律第十五号,平成二十九年四月十四日,令和元年九月一日,,332AC0000000167,https://elaws.e-gov.go.jp/document?lawid=332AC0000000167_20190901_429AC0000000015,,
法律,昭和三十三年法律第百五十号,航空機工業振興法,こうくうきこうぎょうしんこうほう,,昭和三十三年五月十日,平成２７年８月１日（基準日）現在のデータ,,,,,333AC0000000150,https://elaws.e-gov.go.jp/document?lawid=333AC0000000150_20150801_000000000000000,,
政令,昭和三十三年政令第百三十五号,放射線審議会令,ほうしゃせんしんぎかいれい,,昭和三十三年五月二十一日,平成２７年８月１日（基準日）現在のデータ,,,,,333CO0000000135,https://elaws.e-gov.go.jp/document?lawid=333CO0000000135_20150801_000000000000000,,
政令,平成二十三年政令第三百三十七号,調達価格等算定委員会令,ちょうたつかかくとうさんていいいんかいれい,,平成二十三年十一月九日,経済産業省組織令の一部を改正する政令,平成二十九年政令第百七十九号,平成二十九年七月五日,平成二十九年七月五日,,423CO0000000337,https://elaws.e-gov.go.jp/document?lawid=423CO0000000337_20170705_429CO0000000179,,
政令,平成二十三年政令第三百六十二号,電気事業者による再生可能エネルギー電気の調達に関する特別措置法施行令,でんきじぎょうしゃによるさいせいかのうえねるぎーでんきのちょうたつにかんするとくべつそちほうせこうれい,,平成二十三年十一月二十八日,電気事業者による再生可能エネルギー電気の調達に関する特別措置法施行令の一部を改正する政令,平成二十九年政令第二百二十二号,平成二十九年八月十四日,平成二十九年八月十四日,,423CO0000000362,https://elaws.e-gov.go.jp/document?lawid=423CO0000000362_20170814_429CO0000000222,,○
政令,昭和三十三年政令第二百九十一号,工業用水道事業法施行令,こうぎょうようすいどうじぎょうほうせこうれい,,昭和三十三年十月二十日,不正競争防止法等の一部を改正する法律の施行に伴う関係政令の整理に関する政令,令和元年政令第四十四号,令和元年六月二十八日,令和元年七月一日,,333CO0000000291,https://elaws.e-gov.go.jp/document?lawid=333CO0000000291_20190701_501CO0000000044,,○
府省令,昭和三十三年通商産業省令第百十九号,工業用水道施設の技術的基準を定める省令,こうぎょうようすいどうしせつのぎじゅつてききじゅんをさだめるしょうれい,,昭和三十三年十月二十四日,平成２８年１０月１日（基準日）現在のデータ,,,,,333M50000400119,https://elaws.e-gov.go.jp/document?lawid=333M50000400119_20161001_000000000000000,,
法律,昭和三十四年法律第二十四号,工場立地法,こうじょうりっちほう,,昭和三十四年三月二十日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,平成二十八年法律第四十七号,平成二十八年五月二十日,平成二十九年四月一日,,334AC0000000024,https://elaws.e-gov.go.jp/document?lawid=334AC0000000024_20170401_428AC0000000047,,
府省令,平成二十四年経済産業省令第六十九号,原子力発電工作物の保安に関する命令,げんしりょくはつでんこうさくぶつのほあんにかんするめいれい,,平成二十四年九月十四日,原子力発電工作物の保安に関する命令の一部を改正する命令,令和三年経済産業省・原子力規制委員会規則第一号,令和三年三月三十一日,令和三年四月一日,,424M60000400069,https://elaws.e-gov.go.jp/document?lawid=424M60000400069_20210401_503M60080400001,,
法律,昭和三十四年法律第百九十四号,核燃料物質の加工の請負に伴う外国人等の責任の免除等に関する法律,かくねんりょうぶっしつのかこうのうけおいにともなうがいこくじんとうのせきにんのめんじょとうにかんするほうりつ,,昭和三十四年十二月十一日,平成２７年８月１日（基準日）現在のデータ,,,,,334AC0000000194,https://elaws.e-gov.go.jp/document?lawid=334AC0000000194_20150801_000000000000000,,
法律,昭和三十五年法律第百三十九号,電気工事士法,でんきこうじしほう,,昭和三十五年八月一日,強靱かつ持続可能な電気供給体制の確立を図るための電気事業法等の一部を改正する法律,令和二年法律第四十九号,令和二年六月十二日,令和三年四月一日,,335AC0000000139,https://elaws.e-gov.go.jp/document?lawid=335AC0000000139_20210401_502AC0000000049,,
政令,昭和三十五年政令第六号,核燃料物質の加工の請負に伴う外国人等の責任の免除等に関する法律施行令,かくねんりょうぶっしつのかこうのうけおいにともなうがいこくじんとうのせきにんのめんじょとうにかんするほうりつせこうれい,,昭和三十五年二月十日,平成２７年８月１日（基準日）現在のデータ,,,,,335CO0000000006,https://elaws.e-gov.go.jp/document?lawid=335CO0000000006_20150801_000000000000000,,
政令,昭和三十五年政令第二百六十号,電気工事士法施行令,でんきこうじしほうせこうれい,,昭和三十五年九月三十日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第百八十三号,令和元年十二月十三日,令和元年十二月十六日,,335CO0000000260,https://elaws.e-gov.go.jp/document?lawid=335CO0000000260_20191216_501CO0000000183,,
政令,昭和三十五年政令第二百九十四号,航空機工業振興法施行令,こうくうきこうぎょうしんこうほうせこうれい,,昭和三十五年十二月一日,防衛省設置法等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,平成二十七年政令第三百三十四号,平成二十七年九月十八日,平成二十七年十月一日,,335CO0000000294,https://elaws.e-gov.go.jp/document?lawid=335CO0000000294_20151001_427CO0000000334,,
府省令,昭和三十五年総理府令第六十五号,火薬類の運搬に関する内閣府令,かやくるいのうんぱんにかんするないかくふれい,,昭和三十五年十二月二十八日,銃砲刀剣類所持等取締法施行規則等の一部を改正する内閣府令,令和二年内閣府令第八十五号,令和二年十二月二十八日,令和二年十二月二十八日,,335M50000002065,https://elaws.e-gov.go.jp/document?lawid=335M50000002065_20201228_502M60000002085,,
府省令,令和二年財務省・経済産業省令第三号,承継法人が分割により承継した兼業者たる法人の権利の登記等の登録免許税の免税を受けるための手続に関する省令,しょうけいほうじんがぶんかつによりしょうけいしたけんぎょうしゃたるほうじんのけんりのとうきとうのとうろくめんきょぜいのめんぜいをうけるためのてつづきにかんするしょうれい,,令和二年八月二十八日,,,,令和二年八月二十八日,,502M60000440003,https://elaws.e-gov.go.jp/document?lawid=502M60000440003_20200828_000000000000000,,
府省令,昭和三十五年通商産業省令第九十七号,電気工事士法施行規則,でんきこうじしほうせこうきそく,,昭和三十五年九月三十日,電気事業法施行規則等の一部を改正する省令,令和三年経済産業省令第十二号,令和三年三月十日,令和三年四月一日,,335M50000400097,https://elaws.e-gov.go.jp/document?lawid=335M50000400097_20210401_503M60000400012,,
府省令,昭和三十五年通商産業省令第九十七号,電気工事士法施行規則,でんきこうじしほうせこうきそく,,昭和三十五年九月三十日,電気工事士法施行規則の一部を改正する省令,令和三年経済産業省令第二十一号,令和三年三月三十日,令和四年四月一日,,335M50000400097,https://elaws.e-gov.go.jp/document?lawid=335M50000400097_20220401_503M60000400021,○,
府省令,令和二年原子力規制委員会規則第八号,使用済燃料貯蔵施設の技術基準に関する規則,しようずみねんりょうちょぞうしせつのぎじゅつきじゅんにかんするきそく,,令和二年三月十七日,,,,令和二年四月一日,,502M60080000008,https://elaws.e-gov.go.jp/document?lawid=502M60080000008_20200401_000000000000000,,
府省令,令和二年原子力規制委員会規則第九号,再処理施設の技術基準に関する規則,さいしょりしせつのぎじゅつきじゅんにかんするきそく,,令和二年三月十七日,,,,令和二年四月一日,,502M60080000009,https://elaws.e-gov.go.jp/document?lawid=502M60080000009_20200401_000000000000000,,
府省令,令和二年原子力規制委員会規則第十号,特定第一種廃棄物埋設施設又は特定廃棄物管理施設の技術基準に関する規則,とくていだいいっしゅはいきぶつまいせつしせつまたはとくていはいきぶつかんりしせつのぎじゅつきじゅんにかんするきそく,,令和二年三月十七日,,,,令和二年四月一日,,502M60080000010,https://elaws.e-gov.go.jp/document?lawid=502M60080000010_20200401_000000000000000,,
府省令,令和二年原子力規制委員会規則第十一号,使用施設等の技術基準に関する規則,しようしせつとうのぎじゅつきじゅんにかんするきそく,,令和二年三月十七日,,,,令和二年四月一日,,502M60080000011,https://elaws.e-gov.go.jp/document?lawid=502M60080000011_20200401_000000000000000,,
府省令,令和二年原子力規制委員会規則第十六号,工場等において用いた資材その他の物に含まれる放射性物質の放射能濃度が放射線による障害の防止のための措置を必要としないものであることの確認等に関する規則,こうじょうとうにおいてもちいたしざいそのたのものにふくまれるほうしゃせいぶっしつのほうしゃのうどがほうしゃせんによるしょうがいのぼうしのためのそちをひつようとしないものであることのかくにんとうにかんするきそく,,令和二年八月十三日,,,,令和二年八月十三日,,502M60080000016,https://elaws.e-gov.go.jp/document?lawid=502M60080000016_20200813_000000000000000,,
法律,昭和三十六年法律第二百十六号,低開発地域工業開発促進法,ていかいはつちいきこうぎょうかいはつそくしんほう,,昭和三十六年十一月十三日,平成２７年８月１日（基準日）現在のデータ,,,,,336AC0000000216,https://elaws.e-gov.go.jp/document?lawid=336AC0000000216_20150801_000000000000000,,
法律,昭和三十六年法律第二百三十四号,電気用品安全法,でんきようひんあんぜんほう,,昭和三十六年十一月十六日,強靱かつ持続可能な電気供給体制の確立を図るための電気事業法等の一部を改正する法律,令和二年法律第四十九号,令和二年六月十二日,令和三年四月一日,,336AC0000000234,https://elaws.e-gov.go.jp/document?lawid=336AC0000000234_20210401_502AC0000000049,,
府省令,昭和三十六年運輸省令第一号,火薬類運送規則,かやくるいうんそうきそく,,昭和三十六年一月二十四日,平成２８年１０月１日（基準日）現在のデータ,,,,,336M50000800001,https://elaws.e-gov.go.jp/document?lawid=336M50000800001_20161001_000000000000000,,
政令,昭和三十七年政令第三十六号,低開発地域工業開発促進法施行令,ていかいはつちいきこうぎょうかいはつそくしんほうせこうれい,,昭和三十七年二月二十六日,平成２７年８月１日（基準日）現在のデータ,,,,,337CO0000000036,https://elaws.e-gov.go.jp/document?lawid=337CO0000000036_20150801_000000000000000,,
府省令,平成二十五年原子力規制委員会規則第二号,東京電力株式会社福島第一原子力発電所原子炉施設の保安及び特定核燃料物質の防護に関する規則,とうきょうでんりょくかぶしきがいしゃふくしまだいいちげんしりょくはつでんしょげんしろしせつのほあんおよびとくていかくねんりょうぶっしつのぼうごにかんするきそく,,平成二十五年四月十二日,東京電力株式会社福島第一原子力発電所原子炉施設の保安及び特定核燃料物質の防護に関する規則の一部を改正する規則,令和二年原子力規制委員会規則第四号,令和二年二月六日,令和二年四月一日,,425M60080000002,https://elaws.e-gov.go.jp/document?lawid=425M60080000002_20200401_502M60080000004,,
府省令,平成二十五年原子力規制委員会規則第六号,実用発電用原子炉及びその附属施設の技術基準に関する規則,じつようはつでんようげんしろおよびそのふぞくしせつのぎじゅつきじゅんにかんするきそく,,平成二十五年六月二十八日,原子力利用における安全対策の強化のための核原料物質、核燃料物質及び原子炉の規制に関する法律等の一部を改正する法律の一部の施行に伴う実用発電用原子炉に係る原子力規制委員会関係規則の整備等に関する規則,令和二年原子力規制委員会規則第三号,令和二年一月二十三日,令和二年四月一日,,425M60080000006,https://elaws.e-gov.go.jp/document?lawid=425M60080000006_20200401_502M60080000003,,
府省令,平成二十五年原子力規制委員会規則第八号,実用発電用原子炉に係る発電用原子炉設置者の設計及び工事に係る品質管理の方法及びその検査のための組織の技術基準に関する規則,じつようはつでんようげんしろにかかるはつでんようげんしろせっちしゃのせっけいおよびこうじにかかるひんしつかんりのほうほうおよびそのけんさのためのそしきのぎじゅつきじゅんにかんするきそく,,平成二十五年六月二十八日,原子力施設の保安のための業務に係る品質管理に必要な体制の基準に関する規則,令和二年原子力規制委員会規則第二号,令和二年一月二十三日,令和二年四月一日,,425M60080000008,https://elaws.e-gov.go.jp/document?lawid=425M60080000008_20200401_502M60080000002,○,
政令,昭和三十七年政令第三百二十四号,電気用品安全法施行令,でんきようひんあんぜんほうせこうれい,,昭和三十七年八月十四日,平成２７年８月１日（基準日）現在のデータ,,,,,337CO0000000324,https://elaws.e-gov.go.jp/document?lawid=337CO0000000324_20150801_000000000000000,,
