法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
府省令,昭和三十五年厚生省令第三十四号,民生委員及び児童委員表彰規則,みんせいいいんおよびじどういいんひょうしょうきそく,,昭和三十五年十一月七日,平成２８年１０月１日（基準日）現在のデータ,,,,,335M50000100034,https://elaws.e-gov.go.jp/document?lawid=335M50000100034_20161001_000000000000000,,
政令,昭和三十六年政令第二百八十六号,社会福祉施設職員等退職手当共済法施行令,しゃかいふくししせつしょくいんとうたいしょくてあてきょうさいほうせこうれい,,昭和三十六年八月五日,社会福祉法等の一部を改正する法律の一部の施行に伴う関係政令の整備及び経過措置に関する政令,平成二十八年政令第百八十五号,平成二十八年三月三十一日,平成二十八年四月一日,,336CO0000000286,https://elaws.e-gov.go.jp/document?lawid=336CO0000000286_20160401_428CO0000000185,,
府省令,昭和三十六年厚生省令第三十六号,社会福祉施設職員等退職手当共済法施行規則,しゃかいふくししせつしょくいんとうたいしょくてあてきょうさいほうせこうきそく,,昭和三十六年八月五日,不正競争防止法等の一部を改正する法律の施行に伴う厚生労働省関係省令の整備に関する省令,令和元年厚生労働省令第二十号,令和元年六月二十八日,令和元年七月一日,,336M50000100036,https://elaws.e-gov.go.jp/document?lawid=336M50000100036_20190701_501M60000100020,,
府省令,昭和三十六年厚生省令第五十一号,児童扶養手当法施行規則,じどうふようてあてほうせこうきそく,,昭和三十六年十二月七日,児童扶養手当法施行規則等の一部を改正する省令,令和元年厚生労働省令第二十二号,令和元年六月二十八日,令和元年十月一日,,336M50000100051,https://elaws.e-gov.go.jp/document?lawid=336M50000100051_20191001_501M60000100022,,
法律,昭和三十六年法律第二百三十八号,児童扶養手当法,じどうふようてあてほう,,昭和三十六年十一月二十九日,年金制度の機能強化のための国民年金法等の一部を改正する法律,令和二年法律第四十号,令和二年六月五日,令和三年三月一日,,336AC0000000238,https://elaws.e-gov.go.jp/document?lawid=336AC0000000238_20210301_502AC0000000040,,○
法律,昭和三十六年法律第二百三十八号,児童扶養手当法,じどうふようてあてほう,,昭和三十六年十一月二十九日,児童扶養手当法の一部を改正する法律,昭和六十年法律第四十八号,昭和六十年六月七日,令和九十九年十二月三十一日,政令で定める日,336AC0000000238,https://elaws.e-gov.go.jp/document?lawid=336AC0000000238_21171231_360AC0000000048,○,
政令,昭和三十六年政令第四百五号,児童扶養手当法施行令,じどうふようてあてほうせこうれい,,昭和三十六年十二月七日,年金制度の機能強化のための国民年金法等の一部を改正する法律の一部の施行に伴う関係政令の整備に関する政令,令和二年政令第三百十八号,令和二年十月三十日,令和三年三月一日,,336CO0000000405,https://elaws.e-gov.go.jp/document?lawid=336CO0000000405_20210301_502CO0000000318,,○
政令,昭和三十八年政令第百二十五号,戦没者等の妻に対する特別給付金支給法施行令,せんぼつしゃとうのつまにたいするとくべつきゅうふきんしきゅうほうせこうれい,,昭和三十八年四月十日,平成２７年８月１日（基準日）現在のデータ,,,,,338CO0000000125,https://elaws.e-gov.go.jp/document?lawid=338CO0000000125_20150801_000000000000000,,
政令,昭和三十八年政令第三百五十八号,戦傷病者特別援護法施行令,せんしょうびょうしゃとくべつえんごほうせこうれい,,昭和三十八年十月二十九日,予防接種法施行令等の一部を改正する政令,令和三年政令第九十二号,令和三年三月三十一日,令和三年四月一日,,338CO0000000358,https://elaws.e-gov.go.jp/document?lawid=338CO0000000358_20210401_503CO0000000092,,
府省令,昭和三十八年大蔵省令第二十五号,戦没者等の妻に対する特別給付金支給法第四条第二項の規定により発行する国債の発行交付等に関する省令,せんぼつしゃとうのつまにたいするとくべつきゅうふきんしきゅうほうだいよんじょうだいにこうのきていによりはっこうするこくさいのはっこうこうふとうにかんするしょうれい,,昭和三十八年四月二十日,国債規則等の一部を改正する省令,令和二年財務省令第八十九号,令和二年十二月二十五日,令和三年四月一日,,338M50000040025,https://elaws.e-gov.go.jp/document?lawid=338M50000040025_20210401_502M60000040089,,
府省令,昭和三十八年厚生省令第十三号,戦没者等の妻に対する特別給付金支給法施行規則,せんぼつしゃとうのつまにたいするとくべつきゅうふきんしきゅうほうせこうきそく,,昭和三十八年四月十日,戦没者等の遺族に対する特別弔慰金支給法施行規則等の一部を改正する省令,令和元年厚生労働省令第七十一号,令和元年十一月十九日,令和二年四月一日,,338M50000100013,https://elaws.e-gov.go.jp/document?lawid=338M50000100013_20200401_501M60000100071,,
府省令,昭和三十八年厚生省令第四十六号,戦傷病者特別援護法施行規則,せんしょうびょうしゃとくべつえんごほうせこうきそく,,昭和三十八年十一月一日,戦没者等の遺族に対する特別弔慰金支給法施行規則等の一部を改正する省令,令和元年厚生労働省令第七十一号,令和元年十一月十九日,令和二年四月一日,,338M50000100046,https://elaws.e-gov.go.jp/document?lawid=338M50000100046_20200401_501M60000100071,,
法律,昭和三十九年法律第百二十九号,母子及び父子並びに寡婦福祉法,ぼしおよびふしならびにかふふくしほう,,昭和三十九年七月一日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,令和二年法律第四十一号,令和二年六月十日,令和二年九月十日,,339AC0000000129,https://elaws.e-gov.go.jp/document?lawid=339AC0000000129_20200910_502AC0000000041,,○
府省令,昭和三十九年大蔵省令第四十八号,戦没者等の妻に対する特別給付金支給法施行令第一条第一項第三号に規定する担保権者を定める省令,せんぼつしゃとうのつまにたいするとくべつきゅうふきんしきゅうほうせこうれいだいいちじょうだいいっこうだいさんごうにきていするたんぽごんじゃをさだめるしょうれい,,昭和三十九年七月八日,平成２８年１０月１日（基準日）現在のデータ,,,,,339M50000040048,https://elaws.e-gov.go.jp/document?lawid=339M50000040048_20161001_000000000000000,,
府省令,昭和三十九年厚生省令第三十八号,特別児童扶養手当等の支給に関する法律施行規則,とくべつじどうふようてあてとうのしきゅうにかんするほうりつせこうきそく,,昭和三十九年八月二十八日,児童扶養手当法施行規則等の一部を改正する省令,令和元年厚生労働省令第二十二号,令和元年六月二十八日,令和元年八月十二日,,339M50000100038,https://elaws.e-gov.go.jp/document?lawid=339M50000100038_20190812_501M60000100022,,
府省令,平成二十八年厚生労働省令第七十九号,社会福祉法人会計基準,しゃかいふくしほうじんかいけいきじゅん,,平成二十八年三月三十一日,元号の表記の整理のための厚生労働省関係省令の一部を改正する省令,令和元年厚生労働省令第一号,令和元年五月七日,令和元年五月七日,,428M60000100079,https://elaws.e-gov.go.jp/document?lawid=428M60000100079_20190507_501M60000100001,,
政令,昭和四十年政令第百八十三号,戦没者等の遺族に対する特別弔慰金支給法施行令,せんぼつしゃとうのいぞくにたいするとくべつちょういきんしきゅうほうせこうれい,,昭和四十年六月一日,平成２７年８月１日（基準日）現在のデータ,,,,,340CO0000000183,https://elaws.e-gov.go.jp/document?lawid=340CO0000000183_20150801_000000000000000,,
政令,昭和四十年政令第三百八十五号,母子保健法施行令,ぼしほけんほうせこうれい,,昭和四十年十二月二十八日,平成２７年８月１日（基準日）現在のデータ,,,,,340CO0000000385,https://elaws.e-gov.go.jp/document?lawid=340CO0000000385_20150801_000000000000000,,
府省令,昭和三十九年厚生省令第三十二号,母子及び父子並びに寡婦福祉法施行規則,ぼしおよびふしならびにかふふくしほうせこうきそく,,昭和三十九年七月一日,児童扶養手当法施行規則等の一部を改正する省令,令和元年厚生労働省令第二十二号,令和元年六月二十八日,令和元年八月一日,,339M50000100032,https://elaws.e-gov.go.jp/document?lawid=339M50000100032_20190801_501M60000100022,,
府省令,昭和四十年大蔵省令第四十一号,戦没者等の遺族に対する特別弔慰金支給法第五条第二項の規定により発行する国債の発行交付等に関する省令,せんぼつしゃとうのいぞくにたいするとくべつちょういきんしきゅうほうだいごじょうだいにこうのきていによりはっこうするこくさいのはっこうこうふとうにかんするしょうれい,,昭和四十年六月一日,国債規則等の一部を改正する省令,令和二年財務省令第八十九号,令和二年十二月二十五日,令和三年四月一日,,340M50000040041,https://elaws.e-gov.go.jp/document?lawid=340M50000040041_20210401_502M60000040089,,
府省令,昭和四十年厚生省令第二十七号,戦没者等の遺族に対する特別弔慰金支給法施行規則,せんぼつしゃとうのいぞくにたいするとくべつちょういきんしきゅうほうせこうきそく,,昭和四十年六月一日,戦没者等の遺族に対する特別弔慰金支給法施行規則等の一部を改正する省令,令和元年厚生労働省令第七十一号,令和元年十一月十九日,令和二年四月一日,,340M50000100027,https://elaws.e-gov.go.jp/document?lawid=340M50000100027_20200401_501M60000100071,,
法律,昭和四十年法律第百四十一号,母子保健法,ぼしほけんほう,,昭和四十年八月十八日,母子保健法の一部を改正する法律,令和元年法律第六十九号,令和元年十二月六日,令和三年四月一日,,340AC0000000141,https://elaws.e-gov.go.jp/document?lawid=340AC0000000141_20210401_501AC0000000069,,○
府省令,昭和四十年運輸省令第十六号,戦傷病者等の旅客鉄道株式会社の鉄道等への無賃乗車等に係る運賃の負担方法等に関する省令,せんしょうびょうしゃとうのりょきゃくてつどうかぶしきがいしゃのてつどうとうへのむちんじょうしゃとうにかかるうんちんのふたんほうほうとうにかんするしょうれい,,昭和四十年三月三十一日,平成２８年１０月１日（基準日）現在のデータ,,,,,340M50000800016,https://elaws.e-gov.go.jp/document?lawid=340M50000800016_20161001_000000000000000,,
政令,昭和四十一年政令第二百二十七号,戦傷病者等の妻に対する特別給付金支給法施行令,せんしょうびょうしゃとうのつまにたいするとくべつきゅうふきんしきゅうほうせこうれい,,昭和四十一年七月一日,戦傷病者等の妻に対する特別給付金支給法施行令の一部を改正する政令,令和三年政令第十四号,令和三年一月二十七日,令和三年四月一日,,341CO0000000227,https://elaws.e-gov.go.jp/document?lawid=341CO0000000227_20210401_503CO0000000014,,
府省令,平成二十六年厚生労働省令第六十三号,放課後児童健全育成事業の設備及び運営に関する基準,ほうかごじどうけんぜんいくせいじぎょうのせつびおよびうんえいにかんするきじゅん,,平成二十六年四月三十日,放課後児童健全育成事業の設備及び運営に関する基準の一部を改正する省令,令和二年厚生労働省令第二十一号,令和二年三月四日,令和二年四月一日,,426M60000100063,https://elaws.e-gov.go.jp/document?lawid=426M60000100063_20200401_502M60000100021,,
府省令,昭和四十一年大蔵省令第五十九号,戦没者等の遺族に対する特別弔慰金支給法施行令第一条第一項第三号に規定する担保権者を定める省令,せんぼつしゃとうのいぞくにたいするとくべつちょういきんしきゅうほうせこうれいだいいちじょうだいいっこうだいさんごうにきていするたんぽごんじゃをさだめるしょうれい,,昭和四十一年十月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,341M50000040059,https://elaws.e-gov.go.jp/document?lawid=341M50000040059_20161001_000000000000000,,
府省令,昭和四十一年厚生省令第十八号,救護施設、更生施設、授産施設及び宿所提供施設の設備及び運営に関する基準,きゅうごしせつ、こうせいしせつ、じゅさんしせつおよびしゅくじょていきょうしせつのせつびおよびうんえいにかんするきじゅん,,昭和四十一年七月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,341M50000100018,https://elaws.e-gov.go.jp/document?lawid=341M50000100018_20161001_000000000000000,,
府省令,昭和四十一年厚生省令第十九号,養護老人ホームの設備及び運営に関する基準,ようごろうじんほーむのせつびおよびうんえいにかんするきじゅん,,昭和四十一年七月一日,養護老人ホームの設備及び運営に関する基準の一部を改正する省令,平成三十年厚生労働省令第百二号,平成三十年八月二日,平成三十年十月一日,,341M50000100019,https://elaws.e-gov.go.jp/document?lawid=341M50000100019_20181001_430M60000100102,,
府省令,昭和四十一年厚生省令第二十二号,戦傷病者等の妻に対する特別給付金支給法施行規則,せんしょうびょうしゃとうのつまにたいするとくべつきゅうふきんしきゅうほうせこうきそく,,昭和四十一年七月一日,不正競争防止法等の一部を改正する法律の施行に伴う厚生労働省関係省令の整備に関する省令,令和元年厚生労働省令第二十号,令和元年六月二十八日,令和元年七月一日,,341M50000100022,https://elaws.e-gov.go.jp/document?lawid=341M50000100022_20190701_501M60000100020,,
府省令,昭和四十一年大蔵省令第四十三号,戦傷病者等の妻に対する特別給付金支給法第四条第二項の規定により発行する国債の発行交付等に関する省令,せんしょうびょうしゃとうのつまにたいするとくべつきゅうふきんしきゅうほうだいよんじょうだいにこうのきていによりはっこうするこくさいのはっこうこうふとうにかんするしょうれい,,昭和四十一年七月一日,戦傷病者等の妻に対する特別給付金支給法第四条第二項の規定により発行する国債の発行交付等に関する省令の一部を改正する省令,令和三年財務省令第十二号,令和三年三月三十一日,令和三年四月一日,,341M50000040043,https://elaws.e-gov.go.jp/document?lawid=341M50000040043_20210401_503M60000040012,,
府省令,昭和四十一年大蔵省令第四十三号,戦傷病者等の妻に対する特別給付金支給法第四条第二項の規定により発行する国債の発行交付等に関する省令,せんしょうびょうしゃとうのつまにたいするとくべつきゅうふきんしきゅうほうだいよんじょうだいにこうのきていによりはっこうするこくさいのはっこうこうふとうにかんするしょうれい,,昭和四十一年七月一日,戦傷病者等の妻に対する特別給付金支給法第四条第二項の規定により発行する国債の発行交付等に関する省令の一部を改正する省令,令和三年財務省令第十二号,令和三年三月三十一日,令和三年十月一日,,341M50000040043,https://elaws.e-gov.go.jp/document?lawid=341M50000040043_20211001_503M60000040012,○,
